Risk ID,Risk Level,Risk Category,Risk Description,Action Plan,Action Plan Owner,Likelihood,Impact,Risk Rating,Status
R357,Application and Technical,Deployment,Kelewatan dalam memuktamadkan SRS bagi modul Kawalan.,"Dokumen SRS telah ditolak dalam Mesyuarat JKKK pada 17 Februari 2022; dan
Akan diserahkan semula pada 3 Mac",Tower Aplikasi ,4,5,20,Active
R358,Application and Technical,Deployment,Kelewatan dalam memuktamadkan SRS bagi modul Kawalan.,"SELESAI
Telah melantik SA bagi modul Kawalan untuk melaksanakan SRS.",Tower Aplikasi ,4,5,20,Active
R359,Application and Technical,System Development,"Tiada perincian tentang common module (modul guna sama) di dalam dokumen URS. Contoh common module ialah:
1 . Dashboard Pengguna. Setiap aras pegawai mempunyai dashboard paparan E-reporting bagi melihat senarai, status dan agihan tugasan yang berikan.
2.	Common Email Template bagi kandungan e-mel untuk segala jenis notifikasi e-mel yang perlu/akan dihantar kepada pegawai JIM dan pengguna sistem NIlSe. Contoh e-mel templat seperti e-mel permohonan ditolak.
3.	Konfigurasi sistem oleh admin setiap modul yang boleh diakses oleh semua modul untuk melakukan kemas kini. Contoh konfigurasi awalan lalai (default value) sistem seperti tempoh tamat pasport/visa/pas dan senarai cawangan, unit/ bahagian.
4.	Keperluan audit trail bagi semua modul adalah tergantung:
a.	Modul Pengurusan ID hanya menguruskan audit trail bagi pengurusan ID sahaja di mana hanya merekodkan audit trail bagi proses daftar masuk dan daftar keluar sahaja.
b.	Tiada modul spesifik yang menyelenggarakan keperluan audit trail","Dokumen Common Module yang merangkumi perincian keperluan common module, e-Services dan Mobile Application dijangka akan diselesaikan pada 16 Mei 2022",Tower Aplikasi ,4,5,20,Active
R360,Application and Technical,System Development,Modul RAE mempunyai tahap kebergantungan (dependency) yang tinggi dengan modul-modul lain,,Tower Aplikasi ,4,5,20,Active
R361,Application and Technical,System Development,Aplikasi bagi Data Analytic and Business Intelligent masih belum dimuktamadkan,Penggunaan Spotlight BDA telah dipersetujui dalam Mesyuarat JKT pada 21 Februari,Tower Aplikasi ,4,5,20,Active
R362,Application and Technical,System Development,Aplikasi bagi Data Analytic and Business Intelligent masih belum dimuktamadkan,Rekabentuk yang menggunakan Spotlight BDA juga telah dimasukkan dalam dokumen URS dan SRS dan akan dibawa ke Mesyuarat JKKK pada sesi seterusnya,Tower Aplikasi ,4,5,20,Active
R363,Application and Technical,System Development,Aplikasi bagi Data Analytic and Business Intelligent masih belum dimuktamadkan,URS dan SRS bagi modul BDA/BI telah dihantar kepada pihak Kerajaan pada 5 April 2022,Tower Aplikasi ,4,5,20,Active
R364,Application and Technical,System Development,"1 Tiada perincian keperluan aplikasi Mobile.
a.	Hybrid application
b.	Native application
2. Keperluan aplikasi Mobile tidak dinyatakan bagi menerangkan fungsi-fungsi yang boleh dicapai oleh Mobile.","Dokumen Common Module yang merangkumi perincian keperluan common module, e-Services dan Mobile Application dijangka akan diselesaikan pada 16 Mei 2022",Tower Aplikasi ,4,5,20,Active
R365,Application and Technical,Integration,Kelewatan dalam penyediaan development environment bagi tujuan pembangunan .,Pemasangan telah bermula pada awal Mac 2022,Tower Aplikasi ,4,5,20,Active
R366,Application and Technical,Integration,Kelewatan dalam penyediaan development environment bagi tujuan pembangunan .,"Konfigurasi telah bermula pada pertengahan Mac 2022 dan dijangka selesai sepenuhnya pada 30 Jun 2022

SELESAI",Tower Aplikasi ,4,5,20,Active
R367,Application and Technical,Integration,Kelewatan dalam penyediaan development environment bagi tujuan pembangunan .,Pembentangan pelan deployment kepada pihak MAMPU telah dilaksanakan pada 30 Mac 2022,Tower Aplikasi ,4,5,20,Active
R368,Project Management,Scope,Pertambahan skop / requirement kerap berubah.," BPR :  Diterima Mesyuarat JKKK 25 Januari 2022 dan telah ditandatangani pada 16 Februari 2022
 - Documen URS: Diterima Mesyuarat JKKK 17 Februari 2022 (kecuali URS modul IBC)
URS modul IBC: Ditolak Mesyuarat JKKK pada 25 Januari 2022 dan telah dihantar semula 8 Mac.
 - Dokumen SRS: 
     * Ditolak Mesyuarat JKKK pada 31 Mac 2022
     * SRS bagi 9 modul telah dihantar semula setakat 15 April",Tower Aplikasi ,2,10,,Active
R369,Project Management,Scope,Pertambahan skop / requirement kerap berubah.,"- Dokumen SDD: 
     * Diserahkan 18 Februari 2022
     * Ditolak Mesyuarat JKKK 21 April 2022
 - Dokumen TDD: diserahkan pada 1 April 202 dan cuma akan dinilai selepas permuktamadan dokumen SDD.

ITEM 2 - SELESAI
Pelan Pengurusan Skop telah dibentangkan dalam Mesyuarat JKKK pada 17 Disember 2021 dan Mesyuarat Pasukan Projek pada 11 Januari",Tower Aplikasi ,2,10,,Active
R370,Project Management,Scope,Pertambahan skop / requirement kerap berubah.,Kontraktor  akan mengadakan perbincangan dengan pihak Kerajaan bagi mendapatkan objektif utama pembentangan,Tower Aplikasi ,2,10,,Active
R371,Application and Technical,System Development,Kelewatan dalam memuktamadkan rekabentuk sistem akibat dari kelewatan memuktamadkan Arkitektur Sistem Projek .,"BPR2021 telah ditandatangani pada 15 Februari 2022

ITEM 2 - DALAM TINDAKAN
 - Dokumen Arkitektur Sistem telah diserahkan pada 31 Mac",Tower Aplikasi ,5,25,,Active
R372,Application and Technical,System Development,Kelewatan dalam memuktamadkan rekabentuk sistem akibat dari kelewatan memuktamadkan Arkitektur Sistem Projek .,"- Bagaimanapun, pihak Kerajaan menyarankan dokumen tersebut ditambah baik
 - Maklumbalas dari pihak Kerajaan telah diterima lanjutan daripada sesi pembentangan pada 8 April 2022
 - Dokumen perlu dikemas kini dan dihantar semula pada 28 April 2022

ITEM 3 - DALAM TINDAKAN
Penyediaan product backlog dan user story sedang berlangsung dan dijangka akan siap pada 30 April 2022

ITEM 4 - SELESAI
Solution Architect (Chair Kok Beng) telah dilantik pada 1 April 2022 bagi memperkasa pasukan Solution yang diketuai oleh Khairul Anuar",Tower Aplikasi ,5,25,,Active
