Risk ID,Risk Level,Risk Category,Risk Description,Action Plan,Action Plan Owner,Likelihood,Impact,Risk Rating,Status
R255,Application and Technical,System Development,Kelewatan dalam memuktamadkan rekabentuk sistem akibat dari kelewatan memuktamadkan Arkitektur Sistem Projek .,Mengadakan dan mengenal pasti aktiviti dan kefungsian bisnes proses yang merangkumi end to end process,"Tower Aplikasi Kontraktor 
Item 1: 28 Februari 2022
Item 2: 30 April 2022
Item 3: 30 April 2022
Item 4: 30 April 2022",5,5,25,Closed
R256,Application and Technical,System Development,Kelewatan dalam memuktamadkan rekabentuk sistem akibat dari kelewatan memuktamadkan Arkitektur Sistem Projek .,Memastikan kandungan Dokumen Arkitektur Sistem memenuhi keperluan pengguna dan dipersetujui,"Tower Aplikasi Kontraktor 
Item 1: 28 Februari 2022
Item 2: 30 April 2022
Item 3: 30 April 2022
Item 4: 30 April 2022",5,5,25,Closed
R257,Application and Technical,System Development,Kelewatan dalam memuktamadkan rekabentuk sistem akibat dari kelewatan memuktamadkan Arkitektur Sistem Projek .,Menyediakan product backlog planning yang komprehensif untuk diguna pakai dalam fasa pembangunan,"Tower Aplikasi Kontraktor 
Item 1: 28 Februari 2022
Item 2: 30 April 2022
Item 3: 30 April 2022
Item 4: 30 April 2022",5,5,25,Closed
R258,Application and Technical,System Development,Kelewatan dalam memuktamadkan rekabentuk sistem akibat dari kelewatan memuktamadkan Arkitektur Sistem Projek .,Menambah Human Resource yang berpengalaman dan kompeten dalam membangunkan Solution Arkitektur .,"Tower Aplikasi Kontraktor 
Item 1: 28 Februari 2022
Item 2: 30 April 2022
Item 3: 30 April 2022
Item 4: 30 April 2022",5,5,25,Closed
R259,Application and Technical,"Infrastructure (DC,DRC,NICC,Server)",Penyelenggaraan perisian dan perkakasan yang akan digunakan dalam projek  tidak dilakukan dengan baik serta tidak mengikut jadual.,PPK/ IPM perlu menghantar peringatan dua minggu sebelum aktiviti penyelenggaraan dan pihak kontraktor perlu menyediakan laporan penyelenggaraan seminggu selepas aktiviti selenggara selesai.,"M41 Sebelum Project Handover

Tower Project Management Kerajaan & Tower Pengurusan Kontraktor 
Item 1 & 3: sepanjang tempoh pelaksanaan penyelenggaraan projek 
Item 5: M5

Tower Project Management Kontraktor /Tower Aplikasi Kontraktor 
Item 2: Sepanjang tempoh pelaksanaan penyelenggaraan projek
Item 5: M42-M54 (Sepanjang tempoh pelaksanaan penyelenggaraan projek)
Item 6: Sebelum Fasa Waranti bermula",2,4,8,Closed
R260,Application and Technical,"Infrastructure (DC,DRC,NICC,Server)",Penyelenggaraan perisian dan perkakasan yang akan digunakan dalam projek  tidak dilakukan dengan baik serta tidak mengikut jadual.,Kontraktor  hendaklah menyediakan Laporan Penyelenggaraan Pencegahan (Preventive Maintenance) dalam tempoh 4 kali setahun sepanjang tempoh warranti.,"M41 Sebelum Project Handover

Tower Project Management Kerajaan & Tower Pengurusan Kontraktor 
Item 1 & 3: sepanjang tempoh pelaksanaan penyelenggaraan projek 
Item 5: M5

Tower Project Management Kontraktor /Tower Aplikasi Kontraktor 
Item 2: Sepanjang tempoh pelaksanaan penyelenggaraan projek
Item 5: M42-M54 (Sepanjang tempoh pelaksanaan penyelenggaraan projek)
Item 6: Sebelum Fasa Waranti bermula",2,4,8,Closed
R261,Application and Technical,"Infrastructure (DC,DRC,NICC,Server)",Penyelenggaraan perisian dan perkakasan yang akan digunakan dalam projek  tidak dilakukan dengan baik serta tidak mengikut jadual.,"PPK perlu mengadakan mesyuarat pemantauan berkala bagi memastikan penyelanggaraan, pembaikan dan pencegahan dilaksanakan.","M41 Sebelum Project Handover

Tower Project Management Kerajaan & Tower Pengurusan Kontraktor 
Item 1 & 3: sepanjang tempoh pelaksanaan penyelenggaraan projek 
Item 5: M5

Tower Project Management Kontraktor /Tower Aplikasi Kontraktor 
Item 2: Sepanjang tempoh pelaksanaan penyelenggaraan projek
Item 5: M42-M54 (Sepanjang tempoh pelaksanaan penyelenggaraan projek)
Item 6: Sebelum Fasa Waranti bermula",2,4,8,Closed
R262,Application and Technical,"Infrastructure (DC,DRC,NICC,Server)",Penyelenggaraan perisian dan perkakasan yang akan digunakan dalam projek  tidak dilakukan dengan baik serta tidak mengikut jadual.,Kontraktor  hendaklah menyediakan pasukan penyelenggaraan di setiap negeri/ regional dengan Human Resource yang mencukupi.,"M41 Sebelum Project Handover

Tower Project Management Kerajaan & Tower Pengurusan Kontraktor 
Item 1 & 3: sepanjang tempoh pelaksanaan penyelenggaraan projek 
Item 5: M5

Tower Project Management Kontraktor /Tower Aplikasi Kontraktor 
Item 2: Sepanjang tempoh pelaksanaan penyelenggaraan projek
Item 5: M42-M54 (Sepanjang tempoh pelaksanaan penyelenggaraan projek)
Item 6: Sebelum Fasa Waranti bermula",2,4,8,Closed
R263,Application and Technical,"Infrastructure (DC,DRC,NICC,Server)",Penyelenggaraan perisian dan perkakasan yang akan digunakan dalam projek  tidak dilakukan dengan baik serta tidak mengikut jadual.,PPK/ IPM hendaklah memasukkan klausa pembaikan/ penggantian di dalam kontrak jika berlaku vandalisme di lokasi/ cawangan.,"M41 Sebelum Project Handover

Tower Project Management Kerajaan & Tower Pengurusan Kontraktor 
Item 1 & 3: sepanjang tempoh pelaksanaan penyelenggaraan projek 
Item 5: M5

Tower Project Management Kontraktor /Tower Aplikasi Kontraktor 
Item 2: Sepanjang tempoh pelaksanaan penyelenggaraan projek
Item 5: M42-M54 (Sepanjang tempoh pelaksanaan penyelenggaraan projek)
Item 6: Sebelum Fasa Waranti bermula",2,4,8,Closed
R264,Application and Technical,"Infrastructure (DC,DRC,NICC,Server)",Penyelenggaraan perisian dan perkakasan yang akan digunakan dalam projek  tidak dilakukan dengan baik serta tidak mengikut jadual.,Kontraktor  hendaklah mengambil insurans untuk kerosakkan yang berpunca daripada vandalisme/ force majure.,"M41 Sebelum Project Handover

Tower Project Management Kerajaan & Tower Pengurusan Kontraktor 
Item 1 & 3: sepanjang tempoh pelaksanaan penyelenggaraan projek 
Item 5: M5

Tower Project Management Kontraktor /Tower Aplikasi Kontraktor 
Item 2: Sepanjang tempoh pelaksanaan penyelenggaraan projek
Item 5: M42-M54 (Sepanjang tempoh pelaksanaan penyelenggaraan projek)
Item 6: Sebelum Fasa Waranti bermula",2,4,8,Closed
R265,Strategic,Policy,"Halatuju, Policy dan polisi Kerajaan sering berubah mengikut keperluan semasa.",Pihak Kerajaan dan Kontraktor hendaklah membangunkan sistem yang configurable dan fleksible dan menggunakan work flow engine.,"Tower Aplikasi Kerajaan
Item 2: 16 Mei 2022

Tower Aplikasi Kontraktor 
Item 1: 1 Ogos 2023
Item 2: 16 Mei 2022

Tower Policy Kerajaan
Item 3: 31 Disember 2021",1,5,5,Closed
R266,Strategic,Policy,"Halatuju, Policy dan polisi Kerajaan sering berubah mengikut keperluan semasa.",Pihak kerajaan dan kontraktor hendaklah membangunkan keperluan sistem memenuhi keperluan dan polisi terkini.,"Tower Aplikasi Kerajaan
Item 2: 16 Mei 2022

Tower Aplikasi Kontraktor 
Item 1: 1 Ogos 2023
Item 2: 16 Mei 2022

Tower Policy Kerajaan
Item 3: 31 Disember 2021",1,5,5,Closed
R267,Strategic,Policy,"Halatuju, Policy dan polisi Kerajaan sering berubah mengikut keperluan semasa.","Sekiranya berlaku perubahan halatuju dan Policy kerajaan, pihak kerajaan dan kontraktor hendaklah :
     a. Mengenalpasti modul-modul yang terkesan daripada perubahan Policy dan polisi Kerajaan.
     b. Melakukan perubahan terhadap sistem supaya selaras dengan perubahan polisi.","Tower Aplikasi Kerajaan
Item 2: 16 Mei 2022

Tower Aplikasi Kontraktor 
Item 1: 1 Ogos 2023
Item 2: 16 Mei 2022

Tower Policy Kerajaan
Item 3: 31 Disember 2021",1,5,5,Closed
R268,Operation,SOP/ Process,Business process yang memerlukan input dari agensi luar sebagai pengguna masih tidak muktamad dan belum dimaklumkan kepada agensi. ,Perbincangan bersama dengan agensi luar(Pengguna) perlu diadakan dengan kadar segera bagi mendapatkan input dan memuktamadkan proses bisnes yang terlibat (61 agensi);,,4,5,20,Closed
R269,Project Management,Scope,"Sistem dibangunkan tidak mengikut keperluan 
pengguna.","Kontraktor , IPM dan IV&V perlu melantik BE yang sesuai dan mencukupi sepanjang tempoh projek (PM Kontraktor).","Tower Project Management Kontraktor  
Item 1: 30 April 2021
Item4: 28 April 2021

Tower Bisnes Kerajaan
Item2: 30 April 2021

Tower Aplikasi Kerajaan
Item 3: 28 April 2021",2,4,8,Closed
R270,Project Management,Scope,"Sistem dibangunkan tidak mengikut keperluan 
pengguna.",Pihak Kerajaan dan Kontraktor  hendaklah melibatkan BE masing-masing dalam aktiviti pengujian.,"Tower Project Management Kontraktor  
Item 1: 30 April 2021
Item4: 28 April 2021

Tower Bisnes Kerajaan
Item2: 30 April 2021

Tower Aplikasi Kerajaan
Item 3: 28 April 2021",2,4,8,Closed
R271,Project Management,Scope,"Sistem dibangunkan tidak mengikut keperluan 
pengguna.",Kontraktor  hendaklah menyediakan ahli pasukan projek yang kompeten.,"Tower Project Management Kontraktor  
Item 1: 30 April 2021
Item4: 28 April 2021

Tower Bisnes Kerajaan
Item2: 30 April 2021

Tower Aplikasi Kerajaan
Item 3: 28 April 2021",2,4,8,Closed
R272,Project Management,Scope,"Sistem dibangunkan tidak mengikut keperluan 
pengguna.",Kontraktor  akan mengadakan kajian keperluan bersama-sama KDN dan JIM dengan melaksanakan Bengkel BPR di dalam Fasa RDS.,"Tower Project Management Kontraktor  
Item 1: 30 April 2021
Item4: 28 April 2021

Tower Bisnes Kerajaan
Item2: 30 April 2021

Tower Aplikasi Kerajaan
Item 3: 28 April 2021",2,4,8,Closed
R273,Application and Technical,Deployment,Peralihan (Transition) daripada sistem lama kepada sistem baharu dimana kebarangkalian berlakunya ralat adalah sangat tinggi semasa pelaksanaan.,Kontraktor  perlu menyediakan Pelan Migrasi Sistem yang komprehensif dan menyeluruh.,"Tower Teknikal Kontraktor 
Item 1 dan 2: M7
Item 3: M26, M30, M34 dan M38",4,5,20,Closed
R274,Application and Technical,Deployment,Peralihan (Transition) daripada sistem lama kepada sistem baharu dimana kebarangkalian berlakunya ralat adalah sangat tinggi semasa pelaksanaan.,Pelaksanaan migrasi sistem hendaklah mengikut Pelan Migrasi Sistem yang telah ditetapkan.,"Tower Teknikal Kontraktor 
Item 1 dan 2: M7
Item 3: M26, M30, M34 dan M38",4,5,20,Closed
R275,Application and Technical,Deployment,Peralihan (Transition) daripada sistem lama kepada sistem baharu dimana kebarangkalian berlakunya ralat adalah sangat tinggi semasa pelaksanaan.,Sistem yang dimigrasi hendaklah diuji secara menyeluruh.,"Tower Teknikal Kontraktor 
Item 1 dan 2: M7
Item 3: M26, M30, M34 dan M38",4,5,20,Closed
R276,Application and Technical,Deployment,Peralihan (Transition) daripada sistem lama kepada sistem baharu dimana kebarangkalian berlakunya ralat adalah sangat tinggi semasa pelaksanaan.,Menjalankan satu sesi khas tentang pemetaan bersama pihak Kerajaan termasuk pihak MyIMMS,"Tower Teknikal Kontraktor 
Item 1 dan 2: M7
Item 3: M26, M30, M34 dan M38",4,5,20,Closed
R277,Application and Technical,System Development,Kontraktor  tidak menyerahkan source code yang boleh digunapakai.,Pihak Kerajaan (PPK) dan Kontraktor  hendaklah meletakkan serahan source code dimasukkan dalam kontrak sebagai salah satu serahan mandatori.,"M39
Sebelum project closer

Tower Project Management Kerajaan
Item1: M39

Tower Aplikasi Kerajaan
Item2 dan Item4: Sebelum Project Closure

Tower Aplikasi Kontraktor 
Item3: M39",3,5,15,Closed
R278,Application and Technical,System Development,Kontraktor  tidak menyerahkan source code yang boleh digunapakai.,Pihak Kerajaan (Tower Aplikasi/IPM) hendaklah mewujudkan proses dalam serahan source code hendaklah dimasukkan di dalam kontrak sebelum projek bermula.,"M39
Sebelum project closer

Tower Project Management Kerajaan
Item1: M39

Tower Aplikasi Kerajaan
Item2 dan Item4: Sebelum Project Closure

Tower Aplikasi Kontraktor 
Item3: M39",3,5,15,Closed
R279,Application and Technical,System Development,Kontraktor  tidak menyerahkan source code yang boleh digunapakai.,Kontraktor  hendaklah menyerahkan source code yang lengkap dan boleh diguna pakai disetiap penghujung release.,"M39
Sebelum project closer

Tower Project Management Kerajaan
Item1: M39

Tower Aplikasi Kerajaan
Item2 dan Item4: Sebelum Project Closure

Tower Aplikasi Kontraktor 
Item3: M39",3,5,15,Closed
R280,Application and Technical,System Development,Kontraktor  tidak menyerahkan source code yang boleh digunapakai.,Pihak Kerajaan (Tower Aplikasi) hendaklah melakukan pengujian terhadap source code yang diserahkan oleh Kontraktor  sebelum pengesahan penerimaan.,"M39
Sebelum project closer

Tower Project Management Kerajaan
Item1: M39

Tower Aplikasi Kerajaan
Item2 dan Item4: Sebelum Project Closure

Tower Aplikasi Kontraktor 
Item3: M39",3,5,15,Closed
R281,Application and Technical,System Development,Penghasilan dokumen keperluan reka bentuk (TDD) bagi modul Kawalan tidak merujuk kepada BPR & URS IBC terkini.,Dokumen yang dihasilkan perlu merujuk keperluan BPR & URS IBC yang terkini supaya mengikut spesifikasi yang telah ditetapkan,30/11/2022 0:00,4,5,20,Closed
R282,Application and Technical,System Development,Kesan atau gangguan di pangkalan data myIMMs serta penggunaan ruang (directory) di server pangkalan data myIMMs setelah proses Oracle Golder Gate dipasang (install).,"Kekangan terhadap pelan ini perlu dibincangkan dan dipersetujui oleh Kerajaan.
(30 Jun 2022)","1.Tower Teknikal Kontraktor 

2.Tower Teknikal Kontraktor 

3.Tower Teknikal Kontraktor 
",,4,12,Closed
R283,Application and Technical,System Development,Kesan atau gangguan di pangkalan data myIMMs serta penggunaan ruang (directory) di server pangkalan data myIMMs setelah proses Oracle Golder Gate dipasang (install).,"Kenal pasti design alternative yang tidak menyebabkan Risk ini berlaku.
(30 Jun 2022)

3.Membentangkan serta mengemukakan Pelan Pembangunan/ Pemasangan OGG.
(30 Jun 2022)","1.Tower Teknikal Kontraktor 

2.Tower Teknikal Kontraktor 

3.Tower Teknikal Kontraktor 
",,4,12,Closed
R284,Application and Technical,ICT Security,Aspek keselamatan (security) tidak diambil kira dalam persekitaran (DevOps) pembangunan aplikasi,"DevSecOps yang mengutamakan aspek keselamatan bagi meningkatkan kod dan Continuous Integration (CI) and Continuous Delivery (CD) pipeline.
(30 Jun 2022)","1.Tower Teknikal Kontraktor 

2.Tower Teknikal Kontraktor ",,4,12,Closed
R285,Application and Technical,ICT Security,Aspek keselamatan (security) tidak diambil kira dalam persekitaran (DevOps) pembangunan aplikasi,"Penggunaan Dynatrace (security tool) sebagai sebahagian DevSecOps pipeline perlu main peranan penting dalam membuat semakan bagi static dan dynamic API security testing.
(30 Jun 2022)","1.Tower Teknikal Kontraktor 

2.Tower Teknikal Kontraktor ",,4,12,Closed
R286,Application and Technical,System Development,Synchronization data biometric dari myIMMS ke  tidak diboleh dilakukan. ,"Kontraktor  perlu mencadangkan solusi bagaimana untuk semakan data biometric di myIMMS boleh dilaksanakan memandangkan data dari  tidak dapat di synchronize ke myIMMS.
(31 Julai 2022)","Tower Teknikal Kontraktor 
",,4,12,Closed
R287,Application and Technical,ICT Security,Proses pengesahan biometric sebagai MFA (Multi Factor Authentication) proses pendaftaran masuk (login) pengguna dalaman tidak dilaksanakan oleh NEC dibawah skop ABIS.,"Kontraktor  perlu mencadangkan solusi dan melaksanakan pengesahan biometric sebagai MFA untuk proses pendaftaran masuk (login).
(30 Mei 2022)
(31 Julai 2022)",Tower Aplikasi Kontraktor ,,5,20,Closed
R288,Project Management,Scope,Peranan dan skop kerja sub-kontraktor AppFuxion Consulting Sdn. Bhd. yang baharu dilantik tidak jelas,"Memaklumkan skop kerja sub-kontraktor AppFuxion dengan jelas dalam Mesyuarat Workstream Kualiti dan Tower Pengurusan
(31 Julai 2022)","1.Tower Project Management Kontraktor 

2.Tower Project Management Kontraktor 
",,5,20,Closed
R289,Project Management,Scope,Peranan dan skop kerja sub-kontraktor AppFuxion Consulting Sdn. Bhd. yang baharu dilantik tidak jelas,"Memaklumkan secara rasmi kepada pihak Kerajaan skop kerja dan perjanjian yang telah dipersetujui antara Kontraktor  dan sub-kontraktor AppFuxion
(31 Julai 2022)","1.Tower Project Management Kontraktor 

2.Tower Project Management Kontraktor 
",,5,20,Closed
R290,Project Management,Human Resource,Perancangan Human Resource core team Kontraktor dan sub Kontraktor yang tidak terperinci dan jelas bagi pembangunan 22 modul (16 + 6 tidak termasuk Common Module) sepanjang 12 sprint,"Mengemukakan anggaran story point yang tepat sebelum memulakan sprint.
(31 Julai 2022)
(31 Ogos 2022)
(21  September 2022)","1.Tower Aplikasi Kontraktor 

2.Tower Aplikasi Kontraktor 

3.Tower Aplikasi Kontraktor 

4.Tower Aplikasi Kontraktor 

5.Tower Aplikasi Kontraktor 






",,5,20,Closed
R291,Project Management,Human Resource,Perancangan Human Resource core team Kontraktor dan sub Kontraktor yang tidak terperinci dan jelas bagi pembangunan 22 modul (16 + 6 tidak termasuk Common Module) sepanjang 12 sprint,"Tower Pengurusan dan Tower Aplikasi hendaklah menyediakan matriks dalam peranan dan tanggungjawab ahli pasukan semasa fasa pembangunan
(31 Julai 2022)
(31 Ogos 2022)
(21 September 2022)","1.Tower Aplikasi Kontraktor 

2.Tower Aplikasi Kontraktor 

3.Tower Aplikasi Kontraktor 

4.Tower Aplikasi Kontraktor 

5.Tower Aplikasi Kontraktor 






",,5,20,Closed
R292,Project Management,Human Resource,Perancangan Human Resource core team Kontraktor dan sub Kontraktor yang tidak terperinci dan jelas bagi pembangunan 22 modul (16 + 6 tidak termasuk Common Module) sepanjang 12 sprint,"Menyediakan TOR dan RACI bagi setiap ahli pasukan.
(31 Julai 2022)
(31 Ogos 2022)
(31 Disember 2022)","1.Tower Aplikasi Kontraktor 

2.Tower Aplikasi Kontraktor 

3.Tower Aplikasi Kontraktor 

4.Tower Aplikasi Kontraktor 

5.Tower Aplikasi Kontraktor 






",,5,20,Closed
R293,Project Management,Human Resource,Perancangan Human Resource core team Kontraktor dan sub Kontraktor yang tidak terperinci dan jelas bagi pembangunan 22 modul (16 + 6 tidak termasuk Common Module) sepanjang 12 sprint,"Pengiraan mandays perlu disediakan sebelum dan semasa fasa pembangunan
(31 Julai 2022)
(31 Ogos 2022)
(31 Disember 2022)","1.Tower Aplikasi Kontraktor 

2.Tower Aplikasi Kontraktor 

3.Tower Aplikasi Kontraktor 

4.Tower Aplikasi Kontraktor 

5.Tower Aplikasi Kontraktor 






",,5,20,Closed
R294,Project Management,Human Resource,Perancangan Human Resource core team Kontraktor dan sub Kontraktor yang tidak terperinci dan jelas bagi pembangunan 22 modul (16 + 6 tidak termasuk Common Module) sepanjang 12 sprint,"Menggunakan SCRUM dalam memastikan objektif dalam pembangunan tercapai.
(31 Julai 2022)","1.Tower Aplikasi Kontraktor 

2.Tower Aplikasi Kontraktor 

3.Tower Aplikasi Kontraktor 

4.Tower Aplikasi Kontraktor 

5.Tower Aplikasi Kontraktor 






",,5,20,Closed
R295,Application and Technical,ICT Security,"Tiada Perancangan dan Pelaksanaan Kawalan keselamatan (security) bagi LMS, Portal  dan PMIS di Production Environment.","Pemasangan dan konfigurasi yang lengkap bagi external firewall, web application firewall dan SSL Certification.
(31 Julai 2022)","1.Tower Infrastruktur Kontraktor 

2.Tower Bisnes Kontraktor 

3.Tower Infrastruktur Kontraktor 
",,5,20,Closed
R296,Application and Technical,ICT Security,"Tiada Perancangan dan Pelaksanaan Kawalan keselamatan (security) bagi LMS, Portal  dan PMIS di Production Environment.","Melaksanakan Penetration Testing oleh pihak ketiga (third Party).
(31 Julai 2022)","1.Tower Infrastruktur Kontraktor 

2.Tower Bisnes Kontraktor 

3.Tower Infrastruktur Kontraktor 
",,5,20,Closed
R297,Application and Technical,ICT Security,"Tiada Perancangan dan Pelaksanaan Kawalan keselamatan (security) bagi LMS, Portal  dan PMIS di Production Environment.","Lain-lain tindakan yang dirasakan perlu untuk mengawal keselamatan.
(31 Julai 2022)","1.Tower Infrastruktur Kontraktor 

2.Tower Bisnes Kontraktor 

3.Tower Infrastruktur Kontraktor 
",,5,20,Closed
R298,Project Management,Komunikasi,Kegagalan pengurusan komunikasi projek di setiap peringkat tadbir urus,"Penyediaan Pelan-pelan komunikasi
a. Pelan pengurusan Perubahan (Kontraktor -30 Julai 21)
b. Pelan pengurusan Komunikasi ( Kontraktor 30 September 2021)
c. Pelan Project Management (IV&V- 13 Ogos 2021)
d. Pelan Komunikasi dan kesedaran (Kontraktor -30 Julai 21)
(30 September 2021)","1. Tower Project Management Kontraktor 

2.Tower Project Management Kontraktor 

3.Tower Project Management Kontraktor 

4.Tower Project Management Kontraktor 

5.Tower Project Management Kerajaan
",4,2,8,Closed
R299,Project Management,Komunikasi,Kegagalan pengurusan komunikasi projek di setiap peringkat tadbir urus,"Menyediakan struktur organisasi yang seragam dan sama untuk ketiga-tiga pihak (Kontraktor , PPK dan IPM).
(30 September 2021)","1. Tower Project Management Kontraktor 

2.Tower Project Management Kontraktor 

3.Tower Project Management Kontraktor 

4.Tower Project Management Kontraktor 

5.Tower Project Management Kerajaan
",4,2,8,Closed
R300,Project Management,Komunikasi,Kegagalan pengurusan komunikasi projek di setiap peringkat tadbir urus,"Kontraktor  hendaklah menyediakan TOR dan RACI yang jelas di dalam Pelan Pengurusan Komunikasi.
(30 September 2021)","1. Tower Project Management Kontraktor 

2.Tower Project Management Kontraktor 

3.Tower Project Management Kontraktor 

4.Tower Project Management Kontraktor 

5.Tower Project Management Kerajaan
",4,2,8,Closed
R301,Project Management,Komunikasi,Kegagalan pengurusan komunikasi projek di setiap peringkat tadbir urus,"Menjalankan aktiviti Team Building. 
(30 September 2021)","1. Tower Project Management Kontraktor 

2.Tower Project Management Kontraktor 

3.Tower Project Management Kontraktor 

4.Tower Project Management Kontraktor 

5.Tower Project Management Kerajaan
",4,2,8,Closed
R302,Project Management,Komunikasi,Kegagalan pengurusan komunikasi projek di setiap peringkat tadbir urus,"Pemantauan Pelan
(31 Mei 2024)","1. Tower Project Management Kontraktor 

2.Tower Project Management Kontraktor 

3.Tower Project Management Kontraktor 

4.Tower Project Management Kontraktor 

5.Tower Project Management Kerajaan
",4,2,8,Closed
R303,Application and Technical,System Development,Ancaman Keselamatan Siber (Cyber Security Threat).,"Kontraktor  akan melaksanakan Security Posture Assessment dan Pen Test.
(31 Oktober 2023)","1.BTMR
Tower Infrastruktur
Tower Teknikal Kontraktor 

2.Tower Infrastruktur Kontraktor 

3.Tower Infrastruktur Kontraktor 

4.Tower Teknikal Kontraktor 
",5,5,25,Closed
R304,Application and Technical,System Development,Ancaman Keselamatan Siber (Cyber Security Threat).,"i. Kontraktor  hendaklah menyediakan perkhidmatan pemantauan di Command Center merangkumi:
a) NOC 
b) SOC,
c) AOC
ii. IPS dan IDS perlu dimasukkan ke dalam Pelan Pelaksanaan. Seperti : 
a) IPS (TippingPoint 8400TX ÃÃ¢ Trendmicro) , 
b)IDS (DD Inspector 4100 - Trendmicro)
(31 Mei 2024)","1.BTMR
Tower Infrastruktur
Tower Teknikal Kontraktor 

2.Tower Infrastruktur Kontraktor 

3.Tower Infrastruktur Kontraktor 

4.Tower Teknikal Kontraktor 
",5,5,25,Closed
R305,Application and Technical,System Development,Ancaman Keselamatan Siber (Cyber Security Threat).,"Kontraktor  hendaklah mewujudkan/ memasang perkhidmatan/ tools bagi mengesan serangan dan ancaman siber dalam fasa pemasangan.
(31 Mei 2024)","1.BTMR
Tower Infrastruktur
Tower Teknikal Kontraktor 

2.Tower Infrastruktur Kontraktor 

3.Tower Infrastruktur Kontraktor 

4.Tower Teknikal Kontraktor 
",5,5,25,Closed
R306,Application and Technical,System Development,Ancaman Keselamatan Siber (Cyber Security Threat).,"Kontraktor  hendaklah membangunkan Pelan ISMS yang menyeluruh dan komprehensif sehingga mendapat pensijilan ISMS.
(31 Ogos 2024)","1.BTMR
Tower Infrastruktur
Tower Teknikal Kontraktor 

2.Tower Infrastruktur Kontraktor 

3.Tower Infrastruktur Kontraktor 

4.Tower Teknikal Kontraktor 
",5,5,25,Closed
R307,Operation,System,Kebergantungan sistem yang dibangunkan kepada OS tertentu.,"Kontraktor  hendaklah memilih tools/ teknologi bagi pembangunan Sistem yang tidak terikat kepada OS tertentu. 
(30 September 2022)",Tower Aplikasi Kontraktor ,2,4,8,Closed
R308,Project Management,Integration,"Kegagalan integrasi  dengan sistem agensi luar/ kontraktor. 

","Kontraktor  hendaklah menyediakan pelan pengurusan integrasi yang terperinci dan terancang pada permulaan projek.
(30 September 2021)","1.Tower Aplikasi Kontraktor 

2.Tower Aplikasi Kontraktor 

3.Tower Aplikasi Kerajaan

4.Tower Aplikasi Kontraktor 

5.Tower Aplikasi Kontraktor 

6.Tower Aplikasi Kerajaan



",3,4,12,Closed
R309,Project Management,Integration,"Kegagalan integrasi  dengan sistem agensi luar/ kontraktor. 

","Kontraktor  hendaklah menyediakan keperluan integrasi yang terperinci dan tepat. Keperluan integrasi perlu dipersetujui oleh semua pihak yang terlibat dan dilaksanakan pada permulaan projek.
(30 September 2021)","1.Tower Aplikasi Kontraktor 

2.Tower Aplikasi Kontraktor 

3.Tower Aplikasi Kerajaan

4.Tower Aplikasi Kontraktor 

5.Tower Aplikasi Kontraktor 

6.Tower Aplikasi Kerajaan



",3,4,12,Closed
R310,Project Management,Integration,"Kegagalan integrasi  dengan sistem agensi luar/ kontraktor. 

","Pihak Kerajaan perlu menetapkan peranan dan tanggungjawab setiap pihak yang terlibat dalam integrasi sistem dinyatakan secara jelas dan terperinci.
(30 April 2022)","1.Tower Aplikasi Kontraktor 

2.Tower Aplikasi Kontraktor 

3.Tower Aplikasi Kerajaan

4.Tower Aplikasi Kontraktor 

5.Tower Aplikasi Kontraktor 

6.Tower Aplikasi Kerajaan



",3,4,12,Closed
R311,Project Management,Integration,"Kegagalan integrasi  dengan sistem agensi luar/ kontraktor. 

","Kontraktor  dan agensi hendaklah melaksanakan pengujian integrasi sistem dengan teliti dan menyeluruh berserta penglibatan dari pihak kerajaan.
(31 Mei 2022)
(30 Ogos 2023)","1.Tower Aplikasi Kontraktor 

2.Tower Aplikasi Kontraktor 

3.Tower Aplikasi Kerajaan

4.Tower Aplikasi Kontraktor 

5.Tower Aplikasi Kontraktor 

6.Tower Aplikasi Kerajaan



",3,4,12,Closed
R312,Project Management,Integration,"Kegagalan integrasi  dengan sistem agensi luar/ kontraktor. 

","Kontraktor  hendaklah menyediakan Human Resource yang kompeten dan mahir dalam pembangunan integrasi.
(30 September 2023)","1.Tower Aplikasi Kontraktor 

2.Tower Aplikasi Kontraktor 

3.Tower Aplikasi Kerajaan

4.Tower Aplikasi Kontraktor 

5.Tower Aplikasi Kontraktor 

6.Tower Aplikasi Kerajaan



",3,4,12,Closed
R313,Project Management,Integration,"Kegagalan integrasi  dengan sistem agensi luar/ kontraktor. 

","Engagement dengan pengurusan tertinggi agensi untuk mendapatkan kelulusan.
(30 September 2023)","1.Tower Aplikasi Kontraktor 

2.Tower Aplikasi Kontraktor 

3.Tower Aplikasi Kerajaan

4.Tower Aplikasi Kontraktor 

5.Tower Aplikasi Kontraktor 

6.Tower Aplikasi Kerajaan



",3,4,12,Closed
R314,Strategic,Policy,"Perancangan pembangunan dan pelaksanaan  tidak selari/selaras dengan akta atau polisi semasa Kerajaan yang berkuatkuasa.
","Pihak Kerajaan (Tower Policy) hendaklah mengenalpasti senarai akta-akta yang berkaitan yang akan digunapakai sebelum projek bermula.
(31 Disember 2022)","1.Bahagian IM

2.Bahagian IM

3.Bahagian IM

4.Bahagian IM

5.Tower Aplikasi Kontraktor 
Tower Aplikasi Kerajaan

6.Tower Aplikasi Kontraktor 
Tower Aplikasi Kerajaan

7.Tower Policy Kerajaan



",4,4,16,Closed
